Age,Title,Review,Rating,Recommend,Positive Feedback Count,Department Name,Class Name,Review Length
43,Well made cute top,"So this top is kind of short, but that is pictured. it hits right where it does in the photo, which i like. it is a sheer material, not terribly so, but you will most likely need a cami, which you could pair a long one with to offset the shorter top if you don't like the shortness. i love the top, it's very pretty detailing, cute, just as pictured. i ordered a size 2 and it fits great. i usually wear petites, but you really don't need to get a petite because it's short as it is. i have broad sho",5,1,1,Tops,Blouses,518
34,Adore the fabric,"The fabric design of these shorts is so great. i don't adore the fit, they are a little short waisted for my long torso and the leg openings flare out more than i prefer and are about 1/2-1 inch longer than i would like but i can fix the inseam issue by hemming them. i may still pick them up just because i love the fabric so much.",4,1,1,Bottoms,Shorts,348
27,A little disappointed,"I loved this top when i saw it online, and ordered it right away. however, the fit is way off. i am always a size medium. always. but i was swimming in this and had to return it. even if it had fit, i wasn't thrilled with it. i thought it would be something i could dress up, especially with the lace detail, but instead it looked really frumpy. i would recommend this top as long as you know to order a smaller size and are looking for something a little more casual.",3,1,0,Tops,Knits,489
32,Could be more petite but very pretty!,I got size 2p. it comes down a little over my knee cap and i wish it was rather a little above it. i have a small chest about 32b and with a padded push up bra it was still bit loose on the top. i do have a shorter torso. i feel like i could've gone with the 0 petite. i'm a pear shape and more like a size 4 on the bottom and i weigh about 115lbs- there is tons of room to go smaller - it is not form fitting on the bottom at all. has that slight polyester feel but the fabric is beautiful and thick,4,1,0,Dresses,Dresses,537
51,Poor fit,"This dress ran large--maybe because the pleats made this dress too roomy. the dress hung on my right shoulder but the dress did not hold up at all on the left side of my body, maybe because i have a short torso/petite frame. i loved the yellow color for summer--it would have made for a nice dress to wear for a wedding. unfortunately, i had to return it.",1,0,0,Dresses,Dresses,363
59,Snag this before it's gone!,"Great news if you missed out on this tank last year! this s the exact style and cut as last season's buttondown tank released by c&s. 

super flattering fit, not too poofy. it *is* semi-open in the back and the slit goes as high as the last button. super sweet for summer and goes with virtually everything. i reeeeally wish they had this one in more colorways. it's grrrrr8!

for reference i'm 5'6"" 103lbs 34a 25 in jeans and i tried on an xs. last year i purchased an xxs petite and it fits exa",5,1,9,Tops,Blouses,527
35,Runs very small,Don't buy this dress unless you are normally a medium or larger. order it one or two sizes smaller than your normal size. i ordered an xs and it's more like a medium or large.,2,0,11,Dresses,Dresses,190
20,I can wear this anywhere,"I love this sweater coat. i just put on a pair of leggings and boots and i'm good to go. it's warm and flattering and comfortable and i can wear it anywhere, it works at the office, out to eat, shopping or even just hanging around.

fit: some of the other comments mention the small waist. this is a fitted sweater, not a roomy piece for layering over other pieces. i like the fit because i get the warmth of a big sweater without the bulk. the fit is similar to dresses that i have purchased at anth",4,1,2,Jackets,Outerwear,524
33,Cute but....,"The top falls nicely, great quality, the lace is beautiful. however, the sleeves are too wide and puffy. the top is voluminous and i wished it had more form fitting sleeves to balance this out. the top does not look flattering on me so i will be returning it.",3,0,1,Tops,Knits,271
55,Nice dress but cut too low,"I love the fabric of this dress and the way it fits, but it is too low for me i thought about putting a cami under it, but that would ruin the look of the dress. just an inch or so higher would have been much better. as much as i like the design and fit, i will be returning this dress.",3,1,7,Dresses,Dresses,312
75,My new holiday skirt,"I love this skirt; but it is so long that i have ordered the petite as well to see which one i will keep. i am tall; but even pulled up higher than my waist, there is at least 3 inches too much in length and i want to wear a flat shoe or boot with it. if i keep this one, it will need to be altered. 
it has pockets which i love. it is an effortless long skirt which i will wear christmas day for sure. the pattern is stunning with the mixed prints. the fabric is silky. it can be dressed down with a",4,1,5,Bottoms,Skirts,520
31,Elegant blouse,Shirt fits great! i wore it for work and got lots of complements. looks very elegant. i also got the pants featured on the model since i liked the outfit so much ;),5,1,3,Tops,Blouses,178
33,One of my favorites!!!!,Absolutely love everything about this dress!!! i'm 5'9 138lbs purchased a small. hits just slightly above the knee... has a fun flow to it! absolutely love the chest detail! cute buttons! and the embroidered detail is amazing!,5,1,0,Dresses,Dresses,249
47,Awesome sweater dress!,"Lovely body hugging dress. hits just below the knee. great with boots as shown, or with heels. very soft material and the peppery color is really pretty. i can see myself wearing this to work and out at night. this is a winner!",5,1,3,Dresses,Dresses,249
29,Buy if you have no fat,"Although i am small (size xs on top, 27 waist) this dress is not flattering if have any fat on your body....i would not recommend it.",3,0,0,Dresses,Dresses,155
62,Pretty everyday sweater,"The design on the blue sweater is actually a dark navy (not black, as i thought it was), but it still looks beautiful with black underneath. rather than jeans like it's shown, the v-neck is a nice change from other cardigans i have - looks great with a cami or another v-neck underneath it. soft, nice medium-weight and not at all itchy. happy with this as an easy everyday sweater.",5,1,0,Tops,Fine gauge,405
59,"Lovely, feminine, needs belt for definition","I'd been eyeing this for months, loving the look but afraid it'd be too young for me (i'm 58). i tried it on in the store and loved it, with one caveat: it hangs rather like a sack, so i think it needs a belt for waist definition. with a belt, it looks great. my measurements are 38-30-38 and i wear a medium. oh, and contrary to what other reviewers have said, i don't find that the fabric is too thin or transparent.",5,1,4,Bottoms,Pants,461
36,Love,"I'm short and curvy and just had a baby. love this cape because it's super comfy and warm but not too warm. have had it for a couple of weeks now and it's my go to for running around during the day. the description says grey but it reads a tiny bit green - like light camo green but so slight that it still pairs well with most everything. 

usu a med but got the xs/s because of how slouchy it is anyway. med looked too big in the shoulders.",4,1,2,Jackets,Jackets,448
